student_id,Age,Gender,Living_Status,GPA,Attendance_Rate,acad_workload_stress,acad_exam_anxiety,acad_confidence,acad_grade_pressure,sleep_duration,sleep_disturbance,sleep_restfulness,sleep_aid_usage,screen_time_daily,screen_distraction,screen_bedtime_habit,screen_physical_strain,social_media_daily,social_media_comparison,social_media_dependency,fin_expense_worry,fin_academic_impact,fin_work_status,fam_communication,fam_support_emotional,fam_conflict_stress,fam_contact_satisfaction,phys_exercise_frequency,phys_stress_relief,phys_sedentary_habit,study_hours_weekly,study_cramming_habit,study_procrastination,study_peer_collaboration,well_depressive_mood,well_anxious_mood,well_emotional_coping,well_loneliness,well_optimism,well_overwhelmed,env_belonging,env_safety,env_counseling_use,Coping_Mechanism,Risk_Level
STU-2026-0386,22,Female,Off-Campus alone,2.66,0.8,4,5,3,5,6.8,2,3,1,5.322140983092196,3,4,4,3.66186191282647,3,5,1,1,No,4,5,1,4,3.5,4,3,15.958304458673915,3,5,2,0.0,3,5,1,5,3,3,4,0,Active Coping,1
STU-2026-0387,19,Female,Off-Campus with family,3.85,0.8,4,4,3,5,7.5,3,3,1,2.049623852362531,2,4,2,0.6377228007082956,2,1,4,3,Part-time,3,2,3,3,0.0,1,1,26.444737448566034,5,2,2,0.0,2,4,3,4,3,3,3,0,Active Coping,1
STU-2026-0388,19,Male,On-Campus,2.62,0.8,3,3,3,3,7.4,3,3,2,5.745677737677804,2,3,3,1.7469906525639538,3,2,2,3,No,5,5,1,5,5.5,4,4,7.216183270606379,1,4,2,0.0,3,5,1,5,3,3,3,0,Denial,1
STU-2026-0389,21,Female,On-Campus,3.14,1.0,1,1,5,2,7.1,3,2,5,6.821156969838718,3,3,4,3.9348532118001636,4,5,2,3,No,1,1,3,1,1.5,5,5,14.711960181422477,5,1,2,0.0,1,5,2,4,3,1,5,0,Active Coping,0
STU-2026-0390,22,Non-Binary,Off-Campus with family,2.9,0.8,2,2,4,2,7.5,2,3,1,5.3916890105883635,2,4,4,1.7614092622064768,4,2,4,5,Part-time,3,3,1,3,3.5,4,3,20.616196624119098,2,3,1,0.0,2,3,2,4,3,5,4,1,Substance Use,1
STU-2026-0391,25,Male,On-Campus,3.34,1.0,1,1,4,1,7.7,2,4,1,5.071137282621282,3,5,3,3.2837555115072594,3,1,4,4,Part-time,4,4,3,4,0.0,5,3,16.508096239767987,3,3,2,0.0,0,5,2,5,2,1,4,1,Social Support Seeking,0
STU-2026-0392,20,Female,Off-Campus with family,2.86,0.6,5,5,2,5,7.9,2,4,1,3.806160444667613,1,5,1,1.853465276910297,2,2,3,2,Full-time,4,4,1,4,0.0,5,3,18.439834760580165,2,2,3,0.0,3,5,2,5,3,3,2,0,Active Coping,1
STU-2026-0393,19,Female,On-Campus,2.81,1.0,2,3,3,2,6.4,2,4,3,7.489805370885693,4,3,5,2.8115891365817145,2,2,3,4,No,3,4,1,2,3.5,3,4,3.1216699445369205,3,3,2,0.0,2,5,2,5,1,4,4,1,Active Coping,0
STU-2026-0394,21,Female,Off-Campus with family,3.4,1.0,2,2,5,2,7.1,2,3,1,11.673173208040602,4,2,4,7.194723806802623,4,5,1,1,No,1,1,2,1,5.5,2,5,17.991246873149752,3,5,5,1.0,2,4,3,2,5,3,5,0,Social Support Seeking,2
STU-2026-0395,19,Male,On-Campus,2.73,1.0,5,5,2,5,7.1,1,4,2,10.196559720127869,4,2,4,4.5548373875637855,4,3,4,4,Part-time,4,4,1,3,1.5,5,5,11.191558968832007,3,5,2,0.0,3,5,1,5,3,4,5,0,Substance Use,1
STU-2026-0396,23,Female,Off-Campus alone,2.68,0.8,5,5,2,5,7.7,2,4,2,8.634067219967413,3,5,4,5.662363372440347,3,4,3,3,No,1,2,1,1,0.0,4,5,16.549386422915735,5,2,2,1.0,3,5,3,4,3,3,4,0,Social Support Seeking,2
STU-2026-0397,22,Non-Binary,Off-Campus alone,3.52,1.0,4,4,2,4,5.5,4,1,3,8.688522797327602,2,3,5,5.769240985499421,4,3,5,5,No,2,3,4,2,1.5,2,5,14.852826345452545,4,2,3,1.0,3,5,3,4,3,2,4,1,Active Coping,2
STU-2026-0398,20,Female,Off-Campus alone,3.23,0.6,1,1,4,1,7.7,1,5,3,6.668392139352187,3,1,4,1.8852216489422013,2,1,1,2,No,4,5,5,3,0.0,5,4,26.391665145808165,4,5,1,0.0,0,5,3,5,1,2,4,0,Active Coping,0
STU-2026-0399,21,Female,Off-Campus with family,3.13,0.8,1,1,5,1,6.1,3,2,1,2.488717051782399,1,3,2,0.5006345605858552,1,2,1,1,No,3,2,3,2,0.0,5,3,17.73347661882938,2,2,4,1.0,1,4,2,4,2,5,4,0,Active Coping,1
STU-2026-0400,21,Female,On-Campus,3.19,1.0,3,2,3,3,7.4,1,4,1,6.076420776348252,3,3,3,4.204673358856231,2,2,2,1,Part-time,3,2,1,3,3.5,4,5,14.43688085368607,5,4,3,0.0,2,4,2,4,2,3,4,1,Active Coping,1
